id,name,road_address,phone_number,latitude,longitude,rating,img_url,comment,restaurant_type,like,hate
1045,대정양곱창,부산광역시 중구 중구로23번길 31,051-248-0228,35.0999588,129.0260938,3.9,https://mp-seoul-image-production-s3.mangoplate.com/2013877_1646556158362434.jpg,"['곱창', '부산', '양념', '연기', '가격', '소금구이', '볶음밥', '냄새', '대창', '사장님', '생각', '방문', '진짜', '염통', '정도', '주문', '느낌', '입맛', '맛집', '이모님', '백화', '백화양곱창', '연탄불', '소금', '우동사리', '가게', '구성', '추천', '판단', '분위기', '자체', '최악', '사람', '바이브', '사장님들', '각자', '때문', '처음', '소통', '양대창', '만원', '한번쯤', '우리', '손님', '감칠맛', '손짓', '가게들', '여기', '포스팅', '저렴한']",-,0,0
1046,옵스,부산광역시 중구 중앙대로 2,051-678-3053,35.09803088,129.03598983,3.9,https://mp-seoul-image-production-s3.mangoplate.com/30308/37208_1653578091594_5606,"['곱창', '양념', '대창', '볶음밥', '전골', '양념구', '곱창전골', '스타일', '구이', '방문', '양념구이', '국물', '경우', '소금구이', '소주', '자극적', '주문', '부산', '매력', '대정양곱창', '떡볶이', '우동', '가격', '양념장', '감칠맛', '다음', '소자', '대부분', '음식', '판단', '버섯', '시간', '진짜', '누구', '마늘', '곱창집', '거리']",-,0,0
1047,스톤스트릿,부산광역시 중구 광복중앙로24번길 9,051-254-7736,35.1020405,129.0311796,0.0,https://mp-seoul-image-production-s3.mangoplate.com/1738152_1605006617432633.jpg,"['족발', '냉채족발', '진짜', '부산', '냉채', '족발집', '해파리', '사람', '주문', '원조', '소스', '여기', '생각', '추천', '이번', '기대', '판단', '손님', '냄새', '입맛', '오이', '음식', '마늘', '거기']",-,0,0
1048,할매숯불닭갈비,서울특별시 성북구 동소문로20길 37-5,02-928-9993,37.5910367,127.0172108,4.0,https://mp-seoul-image-production-s3.mangoplate.com/185975/1715652_1627601701711_29269,"['닭발', '웨이팅', '계란말', '주먹밥', '주문', '수란탕', '진짜', '생각', '사람', '시간', '매운맛', '방문', '추천', '테이블', '계란찜', '무뼈', '정도', '한시간', '계란탕', '여기', '조합', '매운거', '분위기', '친구', '마늘', '수요미식회', '깻잎', '부추', '숯불향', '부분', '포장', '메뉴', '음식', '소문', '이유', '맥주', '기분', '보통맛', '만큼', '근데', '계란', '어마어마', '자리', '다음', '두시간', '중간맛', '안매운맛', '식탁', '우리']",-,0,0
1049,두리닭발,서울특별시 관악구 남현3길 78,02-6339-8035,37.4753849,126.9808814,3.9,https://mp-seoul-image-production-s3.mangoplate.com/1433827_1637133782888544.jpg,"['닭갈비', '숯불닭갈비', '양념', '여기', '숯불', '소금구이', '생각', '철판', '친절', '직원분', '사장님', '소스', '성신여대', '진짜', '정도', '계란찜', '초벌', '식사', '찍어먹으', '소금', '불맛', '만족', '날치알주먹밥', '철판닭갈비', '사람', '방문', '갈릭소스', '매운맛', '막국수', '무난', '팬닭갈비']",-,0,0
1050,영춘똥꼬닭발,서울특별시 강동구 올림픽로62길 38,02-478-1383,37.53633881,127.12487793,3.9,https://mp-seoul-image-production-s3.mangoplate.com/1175978_1586118545698375.jpg,"['닭발', '계란찜', '주먹밥', '국물닭발', '단계', '매운맛', '정도', '무난', '사람', '최고', '진짜', '가능', '주문', '무뼈닭발', '국물', '닭발집', '맛집', '무뼈', '숯불향', '도전', '사당역', '적당', '하나', '가지', '선택', '보통맛', '때문', '양념', '평범', '참기름', '다음', '단무지', '깔끔', '처음', '두리닭발', '재방문', '의사', '가게', '볶음밥', '둘다']",-,0,0
1051,일구향만두,부산광역시 영도구 절영로49번길 24,051-418-7285,35.0895101,129.0397371,3.8,https://mp-seoul-image-production-s3.mangoplate.com/348107/37208_1525199727912_44969,"['닭발', '매운맛', '순한맛', '오돌뼈', '매운거', '진짜', '세트', '주먹밥', '스트레스', '포장', '추천', '가격', '부천']",-,0,0
1052,세훈네옹심이칼국수,경기도 용인시 수지구 풍덕천로 191,031-265-1633,37.32682549,127.1015151,4.4,https://mp-seoul-image-production-s3.mangoplate.com/1059167_1650373708303415.jpg,"['소룡포', '만두', '새우', '주문', '새우만두', '육즙', '샤오롱바오', '딤섬', '중국', '남항시장', '식당', '메뉴', '식사', '탄탄면', '만두피', '가격', '하나', '맛집']",-,0,0
1053,카페감자밭,강원도 춘천시 신북읍 신샘밭로 674,010-7311-7231,37.9296125,127.7844985,4.3,https://mp-seoul-image-production-s3.mangoplate.com/397545/627630_1654791115564_15744,"['옹심', '칼국수', '감자전', '옹심이', '메뉴', '보리밥', '크림', '무생채', '국물', '만두', '열무김치', '진짜', '맛집', '리뷰', '주문', '디저트', '메밀면', '음식', '강원', '정도', '감자', '식감', '사장님', '고추장', '막국수', '깔끔', '용인', '메밀만두', '기분', '가격', '서비스', '옹심이만', '친절', '이후', '방문', '생각', '김치', '부담', '옹심이칼국수', '쫀득쫀득한', '식사', '육수', '수제', '마무리', '음식점', '수저', '가게', '쫄깃한', '다음', '시분']",-,0,0
1054,고씨네고추장찌개,서울특별시 중구 수표로 26,010-4579-3821,37.5635122,126.9904222,4.3,https://mp-seoul-image-production-s3.mangoplate.com/420694/897636_1631149370657_51518,"['감자빵', '감자', '생각', '진짜', '감자밭', '카페', '춘천', '달달한', '식감', '정도', '사람', '방문', '자리', '음료', '하나', '커피', '주문', '오리지널', '포장', '으깬', '가격', '옥수수빵', '카레', '느낌', '유명', '박스', '단맛', '치즈', '감자라', '쫀득한', '감자샐러드', '한번', '모양', '택배', '비주얼', '쫄깃한', '내부', '서리태', '팝업', '이상', '궁금', '무스', '고소', '감자무스', '근데', '설탕', '분위기', '완전', '따뜻', '묵직']",-,0,0
1055,신숙희진골막국수,경기도 가평군 상면 청군로 628,031-584-3337,37.77204132,127.3783798,4.2,https://mp-seoul-image-production-s3.mangoplate.com/1842053_1623350139452712.jpg,"['예약', '김치', '돼지고기', '식혜', '숙성', '사장님', '주문', '유산균', '설명', '생각', '명월집', '식당', '가격', '고기', '정도', '육즙', '전화', '진짜', '시간', '영업', '때문', '초벌', '소고', '뭔가', '성공', '둘이', '양념', '하루', '엿기름', '식사', '방문', '테이블', '음식', '유명', '자리', '식감', '시도', '느낌', '된장국', '공기밥', '신기', '기분', '평일', '처음', '어디', '아침', '소화', '모양']",-,0,0
1056,송원막국수,경기도 가평군 가평읍 가화로 76-1,031-582-1408,37.8266662,127.5152606,4.1,https://mp-seoul-image-production-s3.mangoplate.com/33537_1600563608982548.jpg,"['막국수', '감자전', '편육', '동치미', '양념', '서울', '음식', '육수', '야채', '제육', '설탕', '수육', '진짜', '여기', '주문', '가평', '식초', '반찬', '보쌈', '싸먹', '잎채소', '막국수,', '분위기', '적당', '백김치', '분정', '첫인상', '강원도', '경기', '맛집', '유명', '겨자', '면발', '고소', '쌈야채', '영광정', '우리', '종류', '기억', '생각']",-,0,0
1057,민기남집,경기도 가평군 설악면 유명로 654-57,031-585-3386,37.6035798,127.4955885,4.0,https://mp-seoul-image-production-s3.mangoplate.com/27597_1601809102268561.jpg,"['막국수', '육수', '수육', '양념', '사람', '가평', '맛집', '간장', '제육', '주문', '생각', '방문', '음식', '정도', '물막국수', '식초', '추천', '자리', '진짜', '국수', '손님', '겨자', '시간', '고소한', '송원막국수', '간장양념', '참기름', '냉면', '깔끔', '유명', '메뉴', '보통', '웨이팅', '비빔막국수', '막국수랑', '심심', '식객', '면수', '평양냉면', '때문', '고소', '가격', '주전자', '정신', '입맛', '막국수집', '자극적', '양념장', '주차', '김치']",-,0,0
1058,청평호반닭갈비막국수,경기도 가평군 청평면 강변로 45-7,031-585-5921,37.73422241,127.4172287,3.9,https://mp-seoul-image-production-s3.mangoplate.com/67098/1440124_1647158914710_15492,"['볶음밥', '국물', '생각', '솥뚜껑', '토종닭', '식당', '감자', '닭볶음탕', '장작불', '닭매운탕', '음식', '분위기', '테이블', '라면사리', '가평', '의자', '라면', '추천', '국자', '식감', '시간', '반찬', '사장님', '장작', '쫄깃하', '사람', '어느정도', '주문', '근데', '볶아달라', '불편', '양념', '진짜', '우리', '대부분', '요리', '민기남', '가지', '이름', '육수', '재방문의사', '밑반찬', '시골', '다음', '맛집']",-,0,0
1059,선비네,서울특별시 영등포구 영중로20길 4,010-5012-8781,37.5211406,126.9059499,4.3,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/421410/894765_1619011117965,"['닭갈비', '볶음밥', '막국수', '양념', '생각', '웨이팅', '맛집', '정도', '닭갈비집', '진짜', '동치미', '거기', '사람', '추가', '우동사리', '가격', '깔끔', '유명', '근처', '리뷰', '닭고기', '심심', '하나', '매운맛', '주문', '친절', '치즈사리', '건강', '직원분', '청평', '전반적', '서비스', '사장님', '음식']",-,0,0
1060,락빈칼국수닭한마리,경기도 성남시 분당구 장미로 42,031-704-0220,37.41365431,127.12551326,4.0,https://mp-seoul-image-production-s3.mangoplate.com/14361/1059466_1538901022721_47044,"['닭볶음탕', '국물', '닭발', '이곳', '볶음밥', '유명', '은근', '선비', '메뉴', '식당', '유튜브', '하나', '두툼', '계란말', '다음', '닭모래집', '완전', '망플', '추천', '닭고기', '유명한', '맛집', '주문', '자극적', '집이옵니', '나름', '푸짐', '여기', '노포', '양념']",-,0,0
1061,동대닭한마리,서울특별시 중구 서애로 16-5,02-2269-5596,37.5609938,126.9974232,3.9,https://mp-seoul-image-production-s3.mangoplate.com/453121_1605243643539690.jpg,"['백숙', '부추', '막국수', '이북식', '시골', '간장', '양념장', '찜닭', '간판', '만두', '소스', '가정집', '국물', '맛집', '생각', '사람', '부분', '메뉴', '동치미', '담백', '취향', '담백한', '음식', '추천', '양념', '분위기', '약수역', '진남포면옥', '식당', '여기']",-,0,0
1062,닭한마리감자탕,서울특별시 강남구 강남대로152길 14,02-515-5220,37.51716739,127.02062191,3.8,https://mp-seoul-image-production-s3.mangoplate.com/1991439_1631368430768942.jpg,"['국물', '닭한마리', '볶음밥', '칼국수', '부추', '소스', '여기', '충무로', '완전', '추가', '가격', '양념', '추천', '상사', '동대생', '양념장', '닭한마리집', '생각', '든든', '친구', '얼큰한', '접시', '진짜', '맛집']",-,0,0
1063,진옥화할매원조닭한마리,서울특별시 종로구 종로40가길 18,02-2275-9666,37.5703771,127.0056613,3.6,https://mp-seoul-image-production-s3.mangoplate.com/185257/1212140_1651496472898_17853,"['닭한마리', '국물', '닭볶음탕', '볶음밥', '양념', '감자탕', '느낌', '여기', '친구', '처음', '칼국수', '진짜', '이집', '방문', '닭한마리집', '닭도리탕', '노포', '시간', '근처', '떡사리', '라면사리', '닭고기', '다음', '가로수길', '식당', '가게', '김치', '생각', '육수', '마늘', '국수', '신기', '메뉴', '정도', '나중', '사람', '필요', '근데', '신사동', '이곳', '맛집', '주문', '웨이팅', '음식', '목포집']",-,0,0
1064,더 마고 그릴,서울특별시 서초구 신반포로 176,02-6282-6760,37.5040093,127.0047239,4.5,https://mp-seoul-image-production-s3.mangoplate.com/2083296_1637796250532696.jpg,"['국물', '닭한마리', '김치', '추가', '사람', '소스', '칼국수', '한마리', '사리', '양념', '다데', '주문', '떡사리', '육수', '진짜', '외국', '여기', '생각', '마늘', '웨이팅', '국수', '근데', '직원분', '손님', '방문', '시원', '테이블', '일본인', '다대', '닭한마리집', '양념장', '맛집', '입맛', '식초', '에어컨', '가게', '골목', '깔끔', '이해', '유명', '오랜만', '다진마늘', '국물맛', '하나', '기대', '가격', '국수사리', '여름', '거기', '비교']",-,0,0
1065,FOURB,서울특별시 서초구 사평대로 205,02-6282-2250,37.5040147,127.0066161,4.5,https://mp-seoul-image-production-s3.mangoplate.com/32525_1644307986933226.jpg,"['스테이크', '서비스', '코스', '분위기', '정도', '음식', '디저트', '호텔', '추천', '정원', '메뉴', '여기', '주문', '레스토랑', '기본', '가격', '완벽', '한우', '안심', '시간', '모습', '진짜', '최고', '자리', '나이프', '하나', '요리', '식사', '훌륭', '사이드메뉴', '적당', '만족', '샐러드', '커피', '기억', '표시']",-,0,0
1066,소이연남,서울특별시 서초구 사평대로 205,02-6282-3217,37.50351691,127.005223,4.4,https://mp-seoul-image-production-s3.mangoplate.com/342781/1013171_1654048894030_39688,"['베이글', '스프레드', '크림치즈', '포비', '커피', '생각', '무화', '샌드위치', '플레인', '볼케이노', '종류', '자리', '정도', '카페', '메뉴', '테라스', '조합', '고터', '세트', '파미에', '따뜻', '파미에스테이션', '매장', '식사', '좌석', '식감', '만족', '토마토', '연어', '스타벅스', '마음', '앙버터', '버터', '어니언', '록스', '최고', '방문', '고소', '오픈', '재료', '쫄깃한', '달달한', '무화과', '매력적', '묵직', '올리브', '오늘', '때문', '가격', '블랙']",-,0,0
1067,비스테까,서울특별시 서초구 신반포로 176,02-3479-1984,37.50555211,127.0035662,4.4,https://mp-seoul-image-production-s3.mangoplate.com/232313/690491_1535283744270_23629,"['쌀국수', '국물', '소이연남', '웨이팅', '국수', '쏨땀', '생각', '방문', '메뉴', '사람', '소고', '본점', '주문', '뽀삐아', '소스', '파미에스테이션', '식당', '피쉬소스', '진짜', '버섯', '여기', '태국식', '감칠맛', '소이뽀삐아', '음식', '정도', '새우', '태국', '테이블', '가격', '느낌', '손님', '숙주', '파미', '꼬북', '고터', '조리', '다음', '기본', '고추가루', '고수', '수육', '베트남', '때문', '식사', '요리', '자리', '식감', '입맛', '연남동']",-,0,0
1068,베이크,서울특별시 서초구 신반포로 176,02-3479-1624,37.50555211,127.0035662,4.3,https://mp-seoul-image-production-s3.mangoplate.com/1182605_1636451209388097.jpg,"['티라미수', '시트', '마스카포네', '가격', '비스테까', '생각', '에스프레소', '커피', '비스테카', '크림', '티라미슈', '치즈', '이거', '기분', '천원', '마스카포네치즈']",-,0,0
1069,차알,서울특별시 서초구 신반포로 176,02-6282-3218,37.50448791,127.00786248,4.3,https://mp-seoul-image-production-s3.mangoplate.com/343438/965277_1599411964290_27501,"['치즈타르트', '치즈', '타르트', '냄새', '진짜', '베이크', '신세계', '생각', '크림치즈', '사람', '정도', '타르트지', '하나', '에그타르트', '치즈맛', '디저트', '쿠키', '지하', '완전', '근데', '가격', '뭔가', '다음', '한번', '여기', '핫한', '바삭한', '포장', '따뜻', '바삭하', '매장', '필링', '상큼', '고소', '기대', '기본', '평점', '사먹', '최고', '한개', '하나씩', '선물', '강남점', '느낌', '감동', '입안', '박스', '웨이팅', '백화점', '일본']",-,0,0
1070,젤라띠젤라띠,서울특별시 서초구 신반포로 176,02-6282-3281,37.50321955,127.0045234,4.3,https://mp-seoul-image-production-s3.mangoplate.com/522207_1626665561523049.jpg,"['메뉴', '생각', '마라탕', '볶음밥', '차알', '소스', '탕수육', '차돌마라탕면', '정도', '방문', '마파두부', '국물', '마라탕면', '식사', '차돌', '음식', '미국식', '사람', '베리', '추천', '여기', '요리', '주문', '마라', '웨이팅', '가격', '만족', '세트', '베리탕수육', '깐풍마늘가지새우', '파미에스테이션', '가지', '치킨', '진짜', '새우', '때문', '식당', '차이니즈', '차우멘', '고터', '저녁', '매운맛', '파미에', '깔끔', '조화', '짜사이', '적당', '이상', '둘이', '샐러드']",-,0,0
1071,플레이버즈,서울특별시 서초구 신반포로 176,02-6282-6267,37.5039302,127.0047047,4.3,https://mp-seoul-image-production-s3.mangoplate.com/1601255_1648375016005952.jpg,"['젤라또', '이천쌀', '아이스크림', '피스타치오', '진짜', '젤라띠젤라띠', '식감', '추천', '생각', '메뉴', '주문', '쌀알', '밀크티', '여기', '젤라띠', '조합', '베스트', '가지', '티라미수', '가격', '기분', '파미에스테이션', '초코', '쌀맛', '초콜릿', '하나', '상큼', '자두', '최고', '이천쌀맛', '이천', '선택', '정도', '고소', '사람', '수박', '이것', '코코넛', '자몽', '다음', '녹차', '때문', '입맛', '딸기', '리조', '디저트', '레몬', '이천쌀이랑', '누텔라', '로얄밀크티']",-,0,0
1072,화이트리에,서울특별시 서초구 신반포로 219,02-533-3008,37.5075097,127.0080778,4.2,https://mp-seoul-image-production-s3.mangoplate.com/292438_1578842469544745.jpg,"['랍스터', '디저트', '뷔페', '갈비', '음식', '파스타', '방문', '제공', '소스', '부페', '종류', '플레이버즈', '호텔', '커피', '메뉴', '요리', '과일', '주말', '생각', '베이컨', '저녁', '만큼', '예약', '치즈', '테이블', '호텔뷔페', '신선', '섹션', '스테이크', '퀄리티', '상태', '서비스', '토마토', '스테이션', '음식들', '분위기', '해산물', '다양한', '식사', '친절', '사시미', '하나하나', '진짜', '자리', '아침', '참치', '연어', '다양', '가격', '버터']",-,0,0
1073,텍사스데브라질,서울특별시 서초구 사평대로 205,02-6282-5000,37.50369316,127.00582012,3.9,https://mp-seoul-image-production-s3.mangoplate.com/765226_1616302864649875.jpg,"['만두', '만두피', '지하', '뉴코아', '김치만두', '통만두', '아울렛', '육즙', '맛집', '주문', '만두집', '고기만두', '군만두', '푸드코트', '진짜', '왕만두', '정도', '고춧가루', '카운터', '추천', '김치', '만둣국', '리뷰', '기억', '가게', '코아손만두', '식당가', '느낌', '반죽', '만두속', '만두국', '행당시장', '간장', '가격', '메뉴', '고기찐만두', '가득', '음식', '사장님', '킴스클럽', '동네', '식당', '식감', '사람']",-,0,0
1074,담은,서울특별시 서초구 신반포로 189,02-536-7500,37.50648067,127.00493675,3.8,https://mp-seoul-image-production-s3.mangoplate.com/86447/897636_1634170962778_55801,"['샐러드바', '종류', '슈하스코', '정도', '시간', '브라질', '소스', '식사', '쿠킹클래스', '고기', '부위', '와인', '갈비', '디너', '생각', '요리', '다양', '고기들', '만족', '분위기', '설명', '여기', '샐러드', '비슷', '제공', '스테이크', '추천', '브라질리언', '그릇', '사진', '장점', '이곳', '저희', '미국산', '소고', '육류', '메뉴', '바나나', '전체적', '방문', '서버분', '미국육류수출협회', '퀄리티', '초록색', '가격', '서비스', '다양한', '가족', '한국', '치즈볼']",-,0,0
1075,일번지육개장,서울특별시 서초구 신반포로 195,02-537-1911,37.50680923,127.0056839,3.8,https://mp-seoul-image-production-s3.mangoplate.com/78148/449685_1596796040097_17658,"['막걸리', '안주', '메뉴', '종류', '다양', '고속터미널', '생각', '모듬전', '주문', '두부', '진짜', '지하', '막걸리집', '육전', '생선전', '전통주', '순대', '추가', '미나리전', '향긋', '하나', '사람', '상가', '술집', '완전', '안주들', '유명', '옵션', '세련', '미나리', '때문', '두번', '주문한', '깔끔', '정도', '주점', '지하상가', '방문', '가격', '분위기', '국물', '파스타', '여기', '테이블', '계란', '고소', '식감', '마지막', '다들', '두루치기']",-,0,0
1076,호경전,서울특별시 서초구 신반포로 176,02-3479-1627,37.50555211,127.0035662,3.7,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/78039/1062290_1569386122847,"['낙지', '곱창', '낙곱전골', '국물', '곱창전골', '전골', '사람', '비주얼', '진짜', '생각', '냄새', '맛집', '정도', '볶음밥', '고터', '반찬', '우동사리', '해장', '안주', '우동', '방문', '소고', '자극적', '메뉴', '배터지', '찌개', '주문', '추천', '하나', '다들', '완전', '김치', '계란말', '우리']",-,0,0
1077,타마린드,서울특별시 서초구 신반포로 176,02-3479-1901,37.50500107,127.0042487,3.7,https://mp-seoul-image-production-s3.mangoplate.com/231718_1568982695293382.jpg,"['짜장면', '볶음밥', '가격', '백화점', '분위기', '짬뽕', '탕수육', '적당', '생각', '식당', '주문', '국물', '식사', '정도', '깔끔', '팔진탕면', '조선호텔', '고급', '기대', '신세계', '강남', '디저트', '자장면', '특선', '진짜', '해산물', '식감', '소스', '수준', '짜장']",-,0,0
1078,하트타임,서울특별시 서초구 신반포로 195,02-599-8048,37.50666239,127.00553997,3.6,https://mp-seoul-image-production-s3.mangoplate.com/460278_1605535951387773.jpg,"['쌀국수', '가격', '분위기', '음식', '메뉴', '볶음밥', '생각', '국물', '소고', '주문', '깔끔', '파스타', '백화점', '근데', '소스', '방문', '가격대', '신세계', '조합', '식당', '고급', '하나', '느낌', '반미', '식사', '얼마']",-,0,0
1079,스시호시카이,제주특별자치도 제주시 오남로 90,064-713-8838,33.4878203,126.5175585,4.6,https://mp-seoul-image-production-s3.mangoplate.com/513612_1643957170616160.jpg,"['김치볶음밥', '돈까스', '분위기', '하트타', '생각', '주문', '메뉴', '정도', '볶음밥', '김볶', '추억', '진짜', '치즈', '음식', '돈가스', '옛날', '치즈돈까스', '호프집', '추가', '여기', '방문', '근처', '스팸김치볶음밥', '상가', '김치', '사람', '맛집', '가격', '체리콕', '김볶밥', '소스', '친구', '소주', '우동', '김치우동', '동네', '느낌', '리뷰', '자리', '유명', '공간', '나름', '이상', '술집', '식사', '가성비', '사진', '레몬소주', '구성', '년대']",-,0,0
1080,상춘재,제주특별자치도 제주시 조천읍 선진길 26,064-725-1557,33.45868713,126.70466274,4.5,https://mp-seoul-image-production-s3.mangoplate.com/1505327_1614154974322454.jpg,"['제주', '스시', '오마카세', '샤리', '생각', '참치', '시작', '사용', '고사리', '생선', '재료', '제주산', '다음', '방문', '사시미', '마지막', '제주도', '식사', '식감', '고등어', '호시카', '훌륭', '쉐프님', '아이스크림', '호시카이', '정도', '음식', '숙성', '소금', '예약', '구성', '때문', '오도', '이용', '만족', '런치', '코스', '피스', '가격', '금태', '레몬', '녹차', '출신', '서비스', '순서', '초밥', '유자', '분위기', '네타', '깔끔']",-,0,0
1081,일통이반,제주특별자치도 제주시 중앙로2길 25,064-752-1028,33.5170823,126.52207058,4.3,https://mp-seoul-image-production-s3.mangoplate.com/258192/1089220_1629269378605_38929,"['비빔밥', '제주', '음식', '반찬', '생각', '방문', '재료', '웨이팅', '건강', '주문', '소스', '밑반찬', '정갈', '돌문어', '상춘재', '메뉴', '제주도', '정도', '고등어', '문어', '해물', '식감', '진짜', '멍게', '식당', '하나', '돌솥밥', '깔끔', '고등어구', '식사', '맛집', '신선', '견과류', '돌문어비빔밥', '느낌', '시간', '사람', '고등어구이', '한끼', '돌솥', '친절', '청와대', '선택', '기분', '만족', '해물돌솥비빔밥', '부모님', '정성', '이름', '양념']",-,0,0
1082,피어22,제주특별자치도 제주시 한림읍 금능7길 22,064-796-7787,33.3899258,126.2277938,4.2,https://mp-seoul-image-production-s3.mangoplate.com/1432016_1627578801279762.jpg,"['성게알', '보말죽', '제주', '해산물', '주문', '생각', '여기', '맛집', '진짜', '자연산', '돌멍게', '신선', '가격', '숟가락', '일통이반', '여행', '음식', '메뉴', '근처', '사람', '유명', '다음', '식당', '만원', '우니', '조합', '왕보말죽', '성게', '접시', '제철', '고추냉이', '서비스', '아주머니', '하나씩', '리뷰', '방문', '정도', '고소', '이집', '돌멍게,', '바다', '와사비', '여름', '전복죽', '사장님', '완전', '달달한', '만족', '제주도', '친절']",-,0,0
1083,물항식당,제주특별자치도 제주시 임항로 37-4,064-755-2731,33.5169162,126.5290847,4.2,https://mp-seoul-image-production-s3.mangoplate.com/15371/1452148_1577708528486_14262,"['딱새우', '소스', '⠀⠀⠀⠀⠀', '기본', '새우', '해산물', '추가', '재미', '문어', '제주', '옥수수', '태왁', '식당', '제주도', '만족', '진짜', '웨이팅', '근데', '음식', '생각', '테이블', '가격', '방문', '사람', '요리', '망치', '설명', '정도', '경험', '여기', '머리', '주문', '⠀⠀', '간판', '내장', '친절', '망치질', '건물', '랍스터', '가성비', '분위기', '맛집', '추천', '처음', '해녀', '메뉴', '느낌', '행복', '기억', '감자']",-,0,0
1084,연동마라도,제주특별자치도 제주시 신광로8길 3,064-746-2286,33.4867877,126.4894873,4.1,https://mp-seoul-image-production-s3.mangoplate.com/722785_1511340075214832.jpg,"['갈치', '갈치조림', '게장', '제주', '갈치국', '진짜', '양념', '신선', '맛집', '조림', '갈치구', '반찬', '여기', '갈치회', '미역국', '메뉴', '소금', '밑반찬', '가격']",-,0,0
1085,민경이네어등포해녀촌,제주특별자치도 제주시 구좌읍 해맞이해안로 830,064-782-7500,33.55378753,126.8257162,4.1,https://mp-seoul-image-production-s3.mangoplate.com/257569/518736_1541138794090_30427,"['방어', '제주', '고등어', '생각', '부위', '추천', '겨울', '방어회', '주문', '제주도', '맛집', '정도', '유명', '매운탕', '횟집', '갈치회', '진짜', '음식', '대방어', '고등어회', '신선', '사람', '접시', '딱새우', '적당', '서비스', '가격', '처음', '방어철', '훌륭', '참치', '연동', '싱싱', '제주시내', '마라도횟집', '저녁', '신선한', '생선', '방문', '메뉴', '제철', '실망', '설명', '모듬회', '여기', '사장님']",-,0,0
1086,그옛맛,제주특별자치도 제주시 서사로24길 12,064-758-5532,33.49852303,126.5185729,4.1,https://mp-seoul-image-production-s3.mangoplate.com/854748_1535801745236788.jpg,"['우럭정식', '우럭', '우럭튀김', '물회', '메뉴', '생각', '민경이네', '바다', '제주', '양념', '식당', '어등포', '일부', '주문', '반찬', '근처', '월정리', '식사', '가격', '된장찌개', '카페']",-,0,0
1087,경일낙지,제주특별자치도 제주시 다랑곶길 30,064-742-2427,33.4884491,126.48101807,4.0,https://mp-seoul-image-production-s3.mangoplate.com/15200/180342_1555338852956_436386,"['전복', '돌솥', '마가린', '누룽지', '돌솥밥', '저녁', '맛집', '전복돌솥밥', '버터전복돌솥밥', '버터', '눌어붙지', '여기']",-,0,0
1088,어우늘,제주특별자치도 제주시 연북로 222,064-743-5131,33.48124749,126.50510018,4.0,https://mp-seoul-image-production-s3.mangoplate.com/1415491_1598909929702541.jpg,"['낙지', '낙지볶음', '계란말', '제주', '제육', '콩나물', '순두부', '메뉴', '참기름', '방문', '매운거', '식당', '양념', '낚지볶음']",-,0,0
1089,시골길,제주특별자치도 제주시 연동13길 9,064-743-1196,33.48879546,126.49464426,3.9,https://mp-seoul-image-production-s3.mangoplate.com/1825872_1607426810638226.jpg,"['전복', '음식', '사장님', '분위기', '부모님', '주문', '공항', '서비스', '식당', '제주', '반찬', '친절', '식사', '느낌', '전복죽', '솥밥', '정갈', '정원', '내부', '깔끔', '누룽지', '도착', '생각', '여유', '방문', '어우늘', '내장', '진짜', '식감', '고소', '외관']",-,0,0
1090,도두해녀의집,제주특별자치도 제주시 도두항길 16,064-743-4989,33.50616138,126.46663503,3.9,https://mp-seoul-image-production-s3.mangoplate.com/713838_1648366551406147.jpg,"['청국장', '낙지볶음', '진짜', '냄새', '양념', '제주', '시골길', '낙지', '음식', '정도', '생각', '구수', '누구', '콩나물', '매운거', '소면', '사람', '낚지볶음', '반찬']",-,0,0
1091,우정회센터,제주특별자치도 서귀포시 중앙로62번길 18,064-732-0303,33.25034268,126.56330532,3.8,https://mp-seoul-image-production-s3.mangoplate.com/1240998_1652054020258796.jpg,"['전복죽', '물회', '한치', '회덮밥', '성게미역국', '진짜', '전복', '정도', '주문', '추천', '웨이팅', '특물회', '전복성게물회', '멸치볶음', '방문', '조합', '제주도', '공항', '양념', '한치물회', '메뉴', '맛집', '미역국', '생각', '신선한', '시원', '제주', '밑반찬', '해녀', '시간', '푸짐', '동생', '엄마', '육수', '미역']",-,0,0
1092,삼성혈해물탕,제주특별자치도 제주시 선덕로5길 18,064-745-3000,33.487983,126.499794,3.8,https://mp-seoul-image-production-s3.mangoplate.com/598583_1565874360750949.jpg,"['꽁치김밥', '제주', '만원', '꽁치', '포장', '올레시장', '주문', '가격', '때문', '정도', '딱새우', '횟집', '갈치', '고등어회', '가성비', '가시', '김밥', '비린맛', '식당', '서귀포', '구성', '쯔키다시', '통꽁치김밥', '생선', '전복', '필요', '사람', '고등어', '다음', '여기', '한마리', '유명', '매운탕']",-,0,0
1093,오가네설렁탕,제주특별자치도 서귀포시 중산간동로 7738,064-738-9295,33.26828003,126.58958435,3.8,https://mp-seoul-image-production-s3.mangoplate.com/183863/1186783_1546869682331_11428,"['해물탕', '국물', '싱싱', '제주', '해물', '김치', '해산물', '라면사리', '사람', '밑반찬', '푸짐', '마지막', '이것', '처음', '도착', '아빠', '진짜']",-,0,0
